-0.00628,-0.0228
0.30173,-0.04573
0.07791,-0.02211
0.31145,0.39106
0.14217,-0.04555
-0.44599,0.2298
0.40562,-0.22951
0.05258,0.30633
-0.10019,0.37702
0.11674,0.40653
0.09995,-0.47713
-0.06309,0.62232
-0.20833,0.04228
-0.13045,0.39941
-0.18279,0.17627
-0.26435,-0.17628
-0.0623,0.19964
0.20051,0.00956
0.10823,0.09215
0.07252,-0.04983
-0.29314,0.17213
0.18197,-0.08734
0.0601,-0.24036
-0.03052,0.14872
-0.13293,-0.10217
-0.01728,-0.21466
-0.08601,0.10641
0.219,0.05839
0.0926,-0.19217
0.04357,0.19066
-0.3573,0.15493
-0.03466,-0.23515
-0.21477,-0.39311
-0.18085,0.03101
0.01175,-0.03621
-0.21231,0.04509
0.79038,-0.26184
-0.47657,0.3039
-0.28975,0.38141
0.05522,-0.06805
-0.14363,0.52314
0.10745,0.04957
-0.21361,0.09199
-0.00325,-0.02012
0.15226,0.11956
-0.14547,0.10009
0.03793,0.21788
-0.02275,-0.03616
-0.08866,0.0257
0.00062,-0.05669
0.10357,-0.00045
-0.00829,0.00633
0.07813,-0.1664
-0.39552,0.43597
-0.02816,-0.05111
-0.20537,-0.21931
0.23511,-0.02061
0.11269,-0.26579
-0.11697,0.03641
0.15057,0.08574
-0.01973,0.01273
-0.06888,0.07552
-0.09195,-0.20404
-0.07396,-0.05495
-0.03797,0.03
0.08306,0.07272
0.23575,0.53755
0.14551,0.07974
0.02065,-0.03031
-0.19231,-0.03939
-0.40785,-0.04877
0.12987,0.01024
0.03349,0.25252
0.06435,-0.19704
-0.55852,0.00533
-0.36907,-0.1371
0.24948,0.05578
-0.29254,-0.16913
0.0013,0.00086
-0.11251,0.08983
0.02712,-0.14158
-0.05169,0.01783
-0.07948,-0.01023
0.15494,0.04831
-0.00931,0.49213
0.03855,-0.03422
0.38794,-0.10717
0.17568,0.02988
-0.51819,0.02974
0.39964,-0.53321
-0.37176,0.08934
0.00042,0.00073
0.57767,-0.23632
-0.54647,0.05973
0.18815,0.13681
0.1383,0.09664
0.34012,0.36548
0.2316,0.18494
-0.02629,0.00493
0.09915,-0.41539
0.05794,-0.01636
0.1469,-0.13138
0.16495,0.0316
0.20023,-0.22947
-0.09064,-0.23951
0.0118,-0.03155
-0.06137,-0.13986
0.20024,0.3295
-0.16979,-0.29622
-0.0111,0.00635
0.13939,0.25043
-0.29138,-0.06138
-0.30544,0.34356
-0.10433,-0.00579
-0.04931,-0.17339
0.35237,0.04614
0.0386,0.01024
0.0522,-0.09253
0.11075,0.24522
0.25964,0.13753
-0.03979,-0.0142
0.08453,0.05282
0.57294,-0.04423
0.286,0.23087
0.06232,0.10398
-0.40121,-0.43188
-0.37137,-0.07049
-0.18477,0.05607
0.08301,-0.10881
-0.07566,0.10433
-0.31408,-0.13538
0.03064,0.00511
0.17367,-0.37648
-0.00257,0.00422
0.2013,-0.00498
0.02808,-0.00339
0.28915,0.04536
-0.15427,0.06763
-0.11905,-0.10733
0.03663,0.00847
0.09318,-0.03946
-0.14256,0.1153
0.03004,0.14894
-0.05139,0.07766
0.47801,0.1741
0.00813,0.14934
-0.04111,0.06895
-0.11641,-0.13255
